anchor_id,paper_id,zotero_key,doi,title,value_type,page_hint,evidence_anchor,raw_value,raw_unit,confidence_class,audit_status,origin_digitizer_needed,source_text_path
zotero_NGE4C28I:threshold:13,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,threshold,5,"the material. In this study, the two-photon induced ﬂuorescence method was chosen to detect the two-photon cross section of the inclusion of BMVMC and CB7. It was necessary to accurately measure Figure 4. (a) SEM image of polymerized nanowires achieved with a laser power from 3.7 to 7.0 mW at 6 μm/s. (b) Nanowire width",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:threshold:3,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,threshold,1,hotoresist was obtained using the CB7/ BMVMC complex as the photoinitiator and poly(ethylene glycol) diacrylate (PEGda) as the hydrogel monomer. Two-photon fabrication capability in aqueous phase has been studied using the as-prepared photoresist. A low laser threshold of 3.7 mW as well as a high resolution of 180 nm a,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:threshold:6,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,threshold,2,"on. At the same time, the water-soluble photoinitiator must have a relatively high two-photon absorption (TPA) cross section and consequently a low processing threshold so that the resolution of the structure is not sacri ﬁced due to the increased processing laser power. Therefore, the design and synthesis of water-sol",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:threshold:7,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,threshold,2,"ivatives,20 naphthalimide−amine-based photoinitiators, 21 benzylidene cyclopentanone dyes, 22 and so on. At the same time, the water-soluble photoinitiator must have a relatively high two-photon absorption (TPA) cross section and consequently a low processing threshold so that the resolution of the structure is not sac",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:voxel_geometry:16,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,voxel_geometry,6,"s polymer nanowires. The scanning electron microscope image of the obtained polymer nanowires is shown in Figure 4 . The threshold of the as-prepared photoresist was as low as 3.7 mW at a scanning speed of 6 μm/s. We have investigated the relationship between linewidth to laser power, which indicates that the linewidth",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:voxel_geometry:17,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,voxel_geometry,6,"pe image of the obtained polymer nanowires is shown in Figure 4 . The threshold of the as-prepared photoresist was as low as 3.7 mW at a scanning speed of 6 μm/s. We have investigated the relationship between linewidth to laser power, which indicates that the linewidth decreases with a decrease in laser power ( Figure ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:voxel_geometry:4,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,voxel_geometry,1,BMVMC complex as the photoinitiator and poly(ethylene glycol) diacrylate (PEGda) as the hydrogel monomer. Two-photon fabrication capability in aqueous phase has been studied using the as-prepared photoresist. A low laser threshold of 3.7 mW as well as a high resolution of 180 nm are achieved. Bene ﬁting from the ﬂuores,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:voxel_geometry:8,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,voxel_geometry,2,"ide−amine-based photoinitiators, 21 benzylidene cyclopentanone dyes, 22 and so on. At the same time, the water-soluble photoinitiator must have a relatively high two-photon absorption (TPA) cross section and consequently a low processing threshold so that the resolution of the structure is not sacri ﬁced due to the inc",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:pi_loading:11,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,pi_loading,5,"s 0.8, 2.6 and 3.2 mW, respectively. We measured the widths of radical polymer lines at an exposure power of 3.2 mW. The polymerization rate for the resin using TPAQ, TPABQ and benzil as photoinitiators at a power of 3.2 mW can be calculated as 5.96, 3.89 and 0.66 mm 3 s/C0 1, respectively, according to ref. 26. TPP ex",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:pi_loading:8,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,pi_loading,4,"ion. The laser powers used to fabricate lines are shown on the SEM images in the power range of 0.8–5.5 mW. The scan speed is 10 m s /C0 1. (d) SEM image of a photonic crystal using TPAQ as photoinitiator (0.5%), MMA (48%) and DPE-6A (51.5%). The scale bar is 2 mm. This journal is /C13 c The Royal Society of Chemistry ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:sigma2:1,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,sigma2,1,"n this fabrication technique, the most commonly used resins are commercially available negative-tone photoresist resins containing conventional ultraviolet initiators. However, such initiators have only very low two-photon sensitivities because of their small two-photon absorption cross sections (d 2PA values are at a ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:sigma2:2,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,sigma2,1,"cepted 19th February 2009 First published as an Advance Article on the web 27th March 2009 DOI: 10.1039/b900464e Two new chromophores, triphenylamine-modiﬁed quinoxaline ( TPAQ) and benzoquinoxaline (TPABQ), were synthesized, and their linear spectroscopy and two-photon absorption properties were investigated. For comp",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:sigma2:3,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,sigma2,1,"ication technique, the most commonly used resins are commercially available negative-tone photoresist resins containing conventional ultraviolet initiators. However, such initiators have only very low two-photon sensitivities because of their small two-photon absorption cross sections (d 2PA values are at a level of a ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:sigma2:4,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,sigma2,1,"wo-photon absorption properties were investigated. For comparison, 4-ethoxyphenyl-substituted quinoxaline ( EOQ) and benzoquinoxaline ( EOBQ) were prepared. The results showed that TPAQ possesses a high ﬂuorescence quantum yield and a high d 2PA value of 4160 GM in the laser light wavelength range of 780–820 nm, and is",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:threshold:10,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,threshold,4,"for providing high 2PA cross sections. TPAQ should be a promising candidate for photoinitiators. Two-photon photopolymerization Two-photon initiating polymerization (TPP) experiments were performed to understand the TPP behavior of chromophores. Usually, the threshold energy of polymerization is evaluated as the lowest",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:threshold:5,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,threshold,1,"oton sensitivities because of their small two-photon absorption cross sections (d 2PA values are at a level of a few tens GM). 22 Normally, the induced polymerization fabrication process of a resin using photoinitiators with small 2PA cross sections need high laser powers, which would likely lead to damage of the resul",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:threshold:6,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,threshold,1,"fabrication process of a resin using photoinitiators with small 2PA cross sections need high laser powers, which would likely lead to damage of the resulting 3D-structures. In order to avoid this problem, two main measures are taken to improve the two-photon sensitivity of a resin. One is to optimize resin components; ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:threshold:9,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,threshold,4,"didate for photoinitiators. Two-photon photopolymerization Two-photon initiating polymerization (TPP) experiments were performed to understand the TPP behavior of chromophores. Usually, the threshold energy of polymerization is evaluated as the lowest average laser power leading to polymer lines being produced by the t",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PEBWL6W6:voxel_geometry:7,zotero_PEBWL6W6,PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,voxel_geometry,1,"y, 6–9 optical power limiting,10,11 three-dimensional optical data storage12–14 and two-photon laser scanning ﬂuorescence therapy. 5,8,9 Two-photon induced polymerization has also attracted great attention for its stronger 3D fabrication capability and higher resolution than the traditional UV light lithographic techni",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PJQEIM6F:isc_t1:11,zotero_PJQEIM6F,PJQEIM6F,10.1021/acsapm.4c00932,Heteroatom/Heterocycle-Substituted Ketone Dyes as Efficient Photoinitiators in Visible Light-Emitting Diode/Near Infrared Light Photopolymerization with Enhanced Two-Photon Lithography Capability,isc_t1,6,"blicly available values. 50,51 Combining the photolysis and ESR-ST results, the possible photoreaction process between CCKs and MDEA is proposed in Figure 5. Initially, the dye molecules (acting as photoacceptors of hydrogen atoms) are excited by light to the triplet state. 28 Subsequently, MDEA serves as a hydrogen do",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PJQEIM6F:mechanism:3,zotero_PJQEIM6F,PJQEIM6F,10.1021/acsapm.4c00932,Heteroatom/Heterocycle-Substituted Ketone Dyes as Efficient Photoinitiators in Visible Light-Emitting Diode/Near Infrared Light Photopolymerization with Enhanced Two-Photon Lithography Capability,mechanism,1,"terocycles (e.g., N, S, and O atoms) into the molecular backbone of ketone derivatives can effectively tune the photophysical and photochemical properties of the molecules. 17−19 Liu et al. 20 synthesized a multifunctional benzophenone-carbazole one-component type II PI, which can Received: March 26, 2024 Revised: Apri",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PJQEIM6F:mechanism:4,zotero_PJQEIM6F,PJQEIM6F,10.1021/acsapm.4c00932,Heteroatom/Heterocycle-Substituted Ketone Dyes as Efficient Photoinitiators in Visible Light-Emitting Diode/Near Infrared Light Photopolymerization with Enhanced Two-Photon Lithography Capability,mechanism,1,"terocycles (e.g., N, S, and O atoms) into the molecular backbone of ketone derivatives can effectively tune the photophysical and photochemical properties of the molecules. 17−19 Liu et al. 20 synthesized a multifunctional benzophenone-carbazole one-component type II PI, which can Received: March 26, 2024 Revised: Apri",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PJQEIM6F:mechanism:8,zotero_PJQEIM6F,PJQEIM6F,10.1021/acsapm.4c00932,Heteroatom/Heterocycle-Substituted Ketone Dyes as Efficient Photoinitiators in Visible Light-Emitting Diode/Near Infrared Light Photopolymerization with Enhanced Two-Photon Lithography Capability,mechanism,2,"he double bond in the ring, leading to the formation of a delocalized π bond. This characteristic makes these heterocyclic compounds effective chromophores, enhancing the light absorption capability of molecules. 22−24 Karace et al. 25 synthesized a series of type II PIs of thiophene conjugated with thioxanthenone. The",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_PJQEIM6F:pi_loading:1,zotero_PJQEIM6F,PJQEIM6F,10.1021/acsapm.4c00932,Heteroatom/Heterocycle-Substituted Ketone Dyes as Efficient Photoinitiators in Visible Light-Emitting Diode/Near Infrared Light Photopolymerization with Enhanced Two-Photon Lithography Capability,pi_loading,1,"ts the most excellent light absorption properties as well as the fastest reaction efficiency with amine additives. Notably, when comparing the two-photon lithography capability, the photoresist containing 0.1 wt % CCK− Th, which can achieve a writing speed of 46 mm s −1 , exhibits high two-photon sensitivity, about two",,,text_exact_candidate,pending,unknown,local_only/text_not_published
