cluster_id,paper_id,doi,title,source_lane,page_hint,cluster_basis,char_start,char_end,member_count,field_group_count,field_groups,field_values_json,positioned_member_count,existing_condition_ids,existing_condition_overlap_count,cluster_quality,relative_core_signal,comsol_requirement_count,comsol_missing_requirements,strict_gate_status,condition_scope
CONDCL-936d055db403ec6d45,ZPC-004795,10.1038/s41598-021-90571-2,In situ photografting during direct laser writing in thermoplastic microchannels,out_of_scope_for_expansion,7,char_window,32612,32827,8,2,laser_power;scan_speed,"{""laser_power"": [{""normalized"": ""50"", ""normalized_unit"": ""mW"", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""50 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""40"", ""normalized_unit"": ""mW"", ""raw"": ""40 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""40 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""35 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""35"", ""normalized_unit"": ""mW"", ""raw"": ""35 mW"", ""raw_unit"": ""mW""}], ""scan_speed"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""10 mm/s"", ""raw_unit"": ""mm/s""}, {""normalized"": ""10000"", ""normalized_unit"": ""um/s"", ""raw"": ""10 mm/s"", ""raw_unit"": ""mm/s""}]}",8,,0,multi_field_candidate_cluster,false,1,atmosphere;focusing;geometry;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-ea4e6ed1c30940791e,OA2P-000234,10.1038/srep05882,"Functionalized Graphitic Carbon Nitride for Metal-free, Flexible and Rewritable Nonvolatile Memory Device via Direct Laser-Writing",out_of_scope_for_expansion,5,char_window,25016,25048,3,2,laser_power;wavelength_nm,"{""laser_power"": [{""normalized"": ""3000"", ""normalized_unit"": ""mW"", ""raw"": ""3 W"", ""raw_unit"": ""W""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""3 W"", ""raw_unit"": ""W""}], ""wavelength_nm"": [{""normalized"": ""458"", ""normalized_unit"": ""nm"", ""raw"": ""458 nm"", ""raw_unit"": ""nm""}]}",3,,0,multi_field_candidate_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-ea71c4c330b539f999,OA2P-000235,10.1038/srep06612,Direct Laser Writing of Nanodiamond Films from Graphite under Ambient Conditions,out_of_scope_for_expansion,2,char_window,7539,7546,1,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""1064"", ""normalized_unit"": ""nm"", ""raw"": ""1064 nm"", ""raw_unit"": ""nm""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-20dd0f90ce65efae84,OA2P-000235,10.1038/srep06612,Direct Laser Writing of Nanodiamond Films from Graphite under Ambient Conditions,out_of_scope_for_expansion,6,char_window,24483,24489,1,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""248"", ""normalized_unit"": ""nm"", ""raw"": ""248 nm"", ""raw_unit"": ""nm""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-4542233d7faf958326,OA2P-000235,10.1038/srep06612,Direct Laser Writing of Nanodiamond Films from Graphite under Ambient Conditions,out_of_scope_for_expansion,7,char_window,27681,27688,1,1,repetition_rate_MHz,"{""repetition_rate_MHz"": [{""normalized"": ""0.1"", ""normalized_unit"": ""MHz"", ""raw"": ""100 kHz"", ""raw_unit"": ""kHz""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-fb8c7bdc3dd12c15b3,OA2P-000236,10.1038/srep10391,Direct laser-writing of ferroelectric single-crystal waveguide architectures in glass for 3D integrated optics,out_of_scope_for_expansion,1,char_window,1365,1372,1,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""1530"", ""normalized_unit"": ""nm"", ""raw"": ""1530 nm"", ""raw_unit"": ""nm""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-b1524cd31a9bb286c0,OA2P-000236,10.1038/srep10391,Direct laser-writing of ferroelectric single-crystal waveguide architectures in glass for 3D integrated optics,out_of_scope_for_expansion,10,char_window,43103,44450,3,2,repetition_rate_MHz;wavelength_nm,"{""repetition_rate_MHz"": [{""normalized"": ""1"", ""normalized_unit"": ""MHz"", ""raw"": ""1 MHz"", ""raw_unit"": ""MHz""}], ""wavelength_nm"": [{""normalized"": ""522"", ""normalized_unit"": ""nm"", ""raw"": ""522 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",3,,0,multi_field_candidate_cluster,false,2,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-3f837f77af19b31b73,OA2P-000236,10.1038/srep10391,Direct laser-writing of ferroelectric single-crystal waveguide architectures in glass for 3D integrated optics,out_of_scope_for_expansion,3,char_window,13311,13586,3,2,laser_power;wavelength_nm,"{""laser_power"": [{""normalized"": ""500"", ""normalized_unit"": ""mW"", ""raw"": ""500 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""500 mW"", ""raw_unit"": ""mW""}], ""wavelength_nm"": [{""normalized"": ""1530"", ""normalized_unit"": ""nm"", ""raw"": ""1530 nm"", ""raw_unit"": ""nm""}]}",3,,0,multi_field_candidate_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-7c2d949833199e240a,OA2P-000236,10.1038/srep10391,Direct laser-writing of ferroelectric single-crystal waveguide architectures in glass for 3D integrated optics,out_of_scope_for_expansion,4,char_window,14467,15795,6,1,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""300 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""300"", ""normalized_unit"": ""mW"", ""raw"": ""300 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""165 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""165"", ""normalized_unit"": ""mW"", ""raw"": ""165 mW"", ""raw_unit"": ""mW""}]}",6,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-b3891754bdae18b084,OA2P-000236,10.1038/srep10391,Direct laser-writing of ferroelectric single-crystal waveguide architectures in glass for 3D integrated optics,out_of_scope_for_expansion,7,char_window,27450,27462,1,1,power_measurement_plane,"{""power_measurement_plane"": [{""normalized"": """", ""normalized_unit"": ""focus_estimated"", ""raw"": ""at the focus"", ""raw_unit"": """"}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-3edb1e7be757b6c224,OA2P-000236,10.1038/srep10391,Direct laser-writing of ferroelectric single-crystal waveguide architectures in glass for 3D integrated optics,out_of_scope_for_expansion,7,char_window,31427,31481,3,3,pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""pulse_width_fs"": [{""normalized"": ""130"", ""normalized_unit"": ""fs"", ""raw"": ""130 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""0.25"", ""normalized_unit"": ""MHz"", ""raw"": ""250 kHz"", ""raw_unit"": ""kHz""}], ""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",3,,0,multi_field_candidate_cluster,false,3,atmosphere;focusing;geometry;motion_or_dwell;power_plane,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-6d6465216471e5065f,OA2P-000236,10.1038/srep10391,Direct laser-writing of ferroelectric single-crystal waveguide architectures in glass for 3D integrated optics,out_of_scope_for_expansion,9,char_window,41574,41644,3,2,laser_power;wavelength_nm,"{""laser_power"": [{""normalized"": ""300"", ""normalized_unit"": ""mW"", ""raw"": ""300 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""300 mW"", ""raw_unit"": ""mW""}], ""wavelength_nm"": [{""normalized"": ""1530"", ""normalized_unit"": ""nm"", ""raw"": ""1530 nm"", ""raw_unit"": ""nm""}]}",3,,0,multi_field_candidate_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-06af3577a9331703b1,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,2,char_window,11938,12283,6,3,laser_power;pulse_width_fs;wavelength_nm,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""20"", ""normalized_unit"": ""mW"", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}], ""pulse_width_fs"": [{""normalized"": ""150"", ""normalized_unit"": ""fs"", ""raw"": ""150 fs"", ""raw_unit"": ""fs""}, {""normalized"": ""39"", ""normalized_unit"": ""fs"", ""raw"": ""39 fs"", ""raw_unit"": ""fs""}], ""wavelength_nm"": [{""normalized"": ""810"", ""normalized_unit"": ""nm"", ""raw"": ""810 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""10"", ""normalized_unit"": ""nm"", ""raw"": ""10 nm"", ""raw_unit"": ""nm""}]}",6,,0,multi_field_candidate_cluster,false,2,atmosphere;focusing;geometry;motion_or_dwell;power_plane;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-b1b839dffca9e85a44,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,2,char_window,5872,5877,1,1,pulse_width_fs,"{""pulse_width_fs"": [{""normalized"": ""40"", ""normalized_unit"": ""fs"", ""raw"": ""40 fs"", ""raw_unit"": ""fs""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-14679e08607080c2ba,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,3,char_window,14711,14966,3,2,laser_power;pulse_width_fs,"{""laser_power"": [{""normalized"": ""20"", ""normalized_unit"": ""mW"", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}], ""pulse_width_fs"": [{""normalized"": ""39"", ""normalized_unit"": ""fs"", ""raw"": ""39 fs"", ""raw_unit"": ""fs""}]}",3,,0,multi_field_candidate_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-e6da4332c4a7c75afb,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,4,char_window,16560,16566,1,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""700"", ""normalized_unit"": ""nm"", ""raw"": ""700 nm"", ""raw_unit"": ""nm""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-b77802d0a248ef1922,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,5,char_window,24553,24557,2,1,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""5"", ""normalized_unit"": ""mW"", ""raw"": ""5 mW"", ""raw_unit"": ""mW""}]}",2,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-4d28bac9d89d002add,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,6,char_window,29019,29024,2,1,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""30 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""30"", ""normalized_unit"": ""mW"", ""raw"": ""30 mW"", ""raw_unit"": ""mW""}]}",2,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-b43750e0b1460cce95,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,7,char_window,32803,32808,1,1,pulse_width_fs,"{""pulse_width_fs"": [{""normalized"": ""40"", ""normalized_unit"": ""fs"", ""raw"": ""40 fs"", ""raw_unit"": ""fs""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-6d641366cea057e8b9,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,8,char_window,34661,34667,2,1,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""400 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""400"", ""normalized_unit"": ""mW"", ""raw"": ""400 mW"", ""raw_unit"": ""mW""}]}",2,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-1d0d88ef1e1c1151cb,OA2P-000237,10.1038/srep18303,Development of a real-time flexible multiphoton microendoscope for label-free imaging in a live animal,out_of_scope_for_expansion,9,char_window,41186,41191,1,1,pulse_width_fs,"{""pulse_width_fs"": [{""normalized"": ""45"", ""normalized_unit"": ""fs"", ""raw"": ""45 fs"", ""raw_unit"": ""fs""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-fd5a6f8642fbd4bc10,ZPC-000356,10.1039/b009992i,Thin layer molecularly imprinted microfiltration membranes by photofunctionalization using a coated α-cleavage photoinitiator,photoinitiator_mechanism_prior,2,char_window,8483,11215,8,2,pi_loading;wavelength_nm,"{""pi_loading"": [{""normalized"": ""50"", ""normalized_unit"": ""mM"", ""raw"": ""50 mM"", ""raw_unit"": ""mM""}, {""normalized"": ""300"", ""normalized_unit"": ""mM"", ""raw"": ""300 mM"", ""raw_unit"": ""mM""}, {""normalized"": ""10"", ""normalized_unit"": ""mM"", ""raw"": ""10 mM"", ""raw_unit"": ""mM""}, {""normalized"": ""2.5"", ""normalized_unit"": ""mM"", ""raw"": ""2.5 mM"", ""raw_unit"": ""mM""}, {""normalized"": ""100"", ""normalized_unit"": ""mM"", ""raw"": ""100 mM"", ""raw_unit"": ""mM""}, {""normalized"": ""5"", ""normalized_unit"": ""mm"", ""raw"": ""5 mm"", ""raw_unit"": ""mm""}, {""normalized"": ""3.2"", ""normalized_unit"": ""mm"", ""raw"": ""3.2 mm"", ""raw_unit"": ""mm""}], ""wavelength_nm"": [{""normalized"": ""320"", ""normalized_unit"": ""nm"", ""raw"": ""320 nm"", ""raw_unit"": ""nm""}]}",8,,0,multi_field_candidate_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-2ddf6d21563699b7c1,ZPC-000356,10.1039/b009992i,Thin layer molecularly imprinted microfiltration membranes by photofunctionalization using a coated α-cleavage photoinitiator,photoinitiator_mechanism_prior,3,char_window,14027,14112,2,1,pi_loading,"{""pi_loading"": [{""normalized"": ""1"", ""normalized_unit"": ""mM"", ""raw"": ""1 mM"", ""raw_unit"": ""mM""}, {""normalized"": ""10"", ""normalized_unit"": ""mM"", ""raw"": ""10 mM"", ""raw_unit"": ""mM""}]}",2,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-1e23d482d5234862af,ZPC-000356,10.1039/b009992i,Thin layer molecularly imprinted microfiltration membranes by photofunctionalization using a coated α-cleavage photoinitiator,photoinitiator_mechanism_prior,3,char_window,17697,17703,1,1,pi_loading,"{""pi_loading"": [{""normalized"": ""150"", ""normalized_unit"": ""mM"", ""raw"": ""150 mM"", ""raw_unit"": ""mM""}]}",1,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-fe25fd532f995ee8bc,ZPC-000356,10.1039/b009992i,Thin layer molecularly imprinted microfiltration membranes by photofunctionalization using a coated α-cleavage photoinitiator,photoinitiator_mechanism_prior,5,char_window,24364,24370,1,1,pi_loading,"{""pi_loading"": [{""normalized"": ""100"", ""normalized_unit"": ""mM"", ""raw"": ""100 mM"", ""raw_unit"": ""mM""}]}",1,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-54233a186a3347507d,ZPC-000356,10.1039/b009992i,Thin layer molecularly imprinted microfiltration membranes by photofunctionalization using a coated α-cleavage photoinitiator,photoinitiator_mechanism_prior,6,char_window,26645,26650,1,1,pi_loading,"{""pi_loading"": [{""normalized"": ""50"", ""normalized_unit"": ""mM"", ""raw"": ""50 mM"", ""raw_unit"": ""mM""}]}",1,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-3e50f8a51fc47b14c7,zotero_PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,core_two_photon,1,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-f1e6d3b905b8,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-4804dca459981d49b1,zotero_PEBWL6W6,10.1039/b900464e,Triphenylamine-modified quinoxaline derivatives as two-photon photoinitiators,core_two_photon,1,exact_anchor,,,1,1,sigma_2pa,"{""sigma_2pa"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-f45ce0f5ddd3,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
